1,17.477137229148
1,6.51312408420879
1,19.3460876080268
1,12.3585871761568
1,27.0749700438044
1,18.3694727362583
1,8.50708160547614
1,14.2989624930423
1,18.5374032140106
1,14.9179213243462
1,24.1031787253789
1,21.541290554711
1,6.91388449736082
1,5.7403829937157
1,7.91321734278898
1,15.9088904716328
1,10.9365974202749
1,14.3632009370302
1,21.8283584165813
1,19.5955639331822
1,16.2757965438763
1,4.30998841910683
1,18.3114098097494
1,16.6675987692755
1,15.1251968173491
1,10.5899069730353
1,12.1513329341161
1,13.5667874183535
1,14.6407949906859
1,20.920147435187
1,17.5042842630378
1,12.0774743932
1,11.5630574073793
1,18.9397245073253
2,14.952748754535
2,12.7233320463286
2,6.91726458628005
2,15.0868650734812
2,12.8916696574759
2,13.1457350408778
2,31.8815399267016
2,10.7088551637829
2,9.68375819468819
2,32.4514348935239
2,7.21565679013993
2,28.3819165188012
2,5.75748201432872
2,7.51011335145361
2,29.9807498345634
2,25.6278345652887
2,20.5623766877049
2,13.8316264397585
2,35.7518648420478
2,39.3141316555788
2,24.172052770733
2,22.1002113769691
2,29.6555486303012
2,28.3755100611806
2,16.1799001375844
2,29.1104058886728
3,13.8222767140829
3,22.940069251911
3,8.96993426385706
3,5.86010520670521
3,20.2580438126705
3,11.1287363322989
3,17.3768424458839
3,18.2512279861513
3,12.8619492256033
3,8.80756356926179
3,14.5234272165453
3,12.6989178055491
3,21.9276766921164
3,17.1724821514629
3,10.2150923780306
3,6.74066627572153
3,15.4502328969586
3,10.8503117419916
3,23.6648767139693
